1615243920000,51671.34,51687.61,51633.79,51647.55,94.653,4890423.18421
1615243860000,51634.49,51673.94,51621.05,51671.34,80.211,4143351.95277
1615243800000,51583.7,51639.3,51551.01,51634.43,114.181,5890278.89263
1615243740000,51626.72,51640.14,51571.07,51583.71,115.811,5976943.05722
1615243680000,51625.64,51648.01,51600.0,51626.72,83.062,4288488.37284
1615243620000,51620.26,51635.74,51609.64,51625.16,80.751,4168672.41781
1615243560000,51646.23,51646.24,51538.88,51620.26,179.289,9248224.82978
1615243500000,51526.51,51650.0,51505.97,51646.23,188.701,9732752.71575
1615243440000,51530.35,51648.64,51498.91,51526.35,327.837,16906366.59785
1615243380000,51745.01,51745.01,51525.13,51526.13,393.289,20306965.42438
1615243320000,51752.7,51757.41,51745.0,51745.0,63.374,3279719.0897
1615243260000,51769.79,51769.79,51745.34,51752.71,44.509,2303492.157
1615243200000,51769.79,51775.0,51769.78,51769.78,48.021,2486211.38256
1615243140000,51761.1,51774.98,51754.51,51769.78,63.682,3296297.95577
1615243080000,51749.1,51808.75,51734.17,51761.45,97.422,5045035.29219
1615243020000,51846.06,51846.07,51716.0,51749.09,159.418,8255163.0949
1615242960000,51793.88,51848.39,51793.86,51846.06,136.298,7063536.0173
1615242900000,51747.43,51794.0,51744.83,51793.88,69.499,3597980.61375
1615242840000,51731.77,51747.58,51716.65,51747.43,89.829,4647000.81631
1615242780000,51714.22,51734.74,51711.57,51731.77,94.653,4895538.54645
1615242720000,51666.99,51720.0,51666.99,51714.23,141.152,7296804.30155
1615242660000,51605.87,51675.12,51605.0,51666.99,125.849,6498772.38802
1615242600000,51648.03,51648.03,51600.0,51607.21,113.079,5837459.8914
1615242540000,51630.9,51649.55,51630.54,51648.07,127.245,6570958.82009
1615242480000,51465.62,51634.09,51465.62,51630.89,264.487,13633360.01336
1615242420000,51614.97,51615.86,51334.71,51465.62,908.192,46757057.40751
1615242360000,51647.15,51664.0,51611.73,51614.98,175.642,9071221.58423
1615242300000,51626.46,51651.24,51626.46,51647.14,98.164,5069667.71382
1615242240000,51706.87,51707.77,51614.4,51626.47,285.716,14761240.49537
1615242180000,51723.33,51728.53,51700.0,51706.86,67.199,3475098.86198
1615242120000,51764.08,51766.0,51700.0,51723.32,147.572,7632589.62127
1615242060000,51768.27,51768.27,51763.71,51764.07,41.054,2125174.84693
1615242000000,51799.06,51806.59,51763.63,51768.26,80.22,4154300.05948
1615241940000,51784.26,51803.38,51784.25,51799.06,35.943,1861691.25168
1615241880000,51778.73,51794.62,51771.66,51784.25,69.184,3582734.515
1615241820000,51737.16,51780.75,51737.15,51778.72,74.073,3833996.94018
1615241760000,51758.08,51759.82,51733.31,51737.15,49.379,2555290.38146
1615241700000,51699.41,51761.76,51699.4,51758.09,143.822,7441590.75562
1615241640000,51715.68,51719.68,51680.0,51699.41,84.534,4370191.52725
1615241580000,51683.84,51719.74,51683.83,51715.68,79.736,4122045.16175
1615241520000,51729.22,51729.33,51664.62,51683.83,229.753,11876577.49729
1615241460000,51807.32,51816.46,51729.21,51729.21,120.018,6214610.59287
1615241400000,51818.19,51822.92,51802.34,51807.31,38.493,1994434.30654
1615241340000,51820.0,51840.48,51815.42,51818.19,66.373,3440088.44705
1615241280000,51822.24,51826.01,51789.67,51818.98,67.897,3517719.22611
1615241220000,51829.99,51830.0,51806.51,51822.24,58.633,3038103.59928
1615241160000,51730.46,51830.0,51727.71,51830.0,150.596,7798927.47652
1615241100000,51745.21,51763.49,51700.0,51730.47,230.61,11928157.69989
1615241040000,51889.23,51892.05,51745.21,51745.21,329.647,17080881.03354
1615240980000,51938.26,51947.43,51887.25,51889.23,120.357,6248379.69151
1615240920000,51930.42,51939.99,51926.32,51938.26,40.647,2110937.1112
1615240860000,51929.11,51949.98,51915.65,51927.24,115.368,5992022.27122
1615240800000,51889.86,51934.84,51889.85,51929.12,90.921,4720216.63271
1615240740000,51916.83,51916.83,51888.0,51889.85,81.112,4210040.51863
1615240680000,51928.35,51937.78,51916.62,51916.84,77.567,4027833.99788
1615240620000,51936.0,51937.02,51883.06,51923.43,91.602,4754927.06451
1615240560000,51970.73,51976.5,51926.66,51936.0,99.097,5148160.84343
1615240500000,51928.47,51977.73,51915.14,51971.67,107.223,5570738.11289
1615240440000,51962.45,51962.45,51887.57,51928.47,97.004,5035881.22345
1615240380000,51924.47,51969.99,51908.04,51962.45,154.381,8017503.54655
1615240320000,51925.84,51980.0,51899.49,51929.81,203.699,10580907.12763
1615240260000,51893.73,51960.0,51885.23,51925.84,273.594,14210416.91534
1615240200000,51797.0,51905.01,51796.99,51893.73,514.861,26687978.44974
1615240140000,51778.95,51799.99,51776.98,51797.0,76.655,3969696.43906
1615240080000,51797.95,51797.95,51754.38,51777.0,67.527,3496144.81249
1615240020000,51793.76,51797.99,51742.03,51797.98,103.605,5363893.14112
1615239960000,51766.06,51794.45,51742.02,51793.76,64.681,3348278.1304
1615239900000,51716.55,51780.96,51716.55,51766.06,85.99,4450983.66401
1615239840000,51729.98,51766.34,51708.56,51716.54,165.756,8575437.12386
1615239780000,51714.74,51730.0,51682.87,51729.98,88.053,4552853.46633
1615239720000,51724.27,51731.79,51680.59,51714.74,101.521,5248949.61437
1615239660000,51683.33,51726.06,51679.33,51724.87,104.403,5397987.03012
1615239600000,51662.09,51682.53,51620.66,51682.52,118.633,6127229.27416
1615239540000,51614.24,51666.62,51600.69,51662.1,188.875,9751182.91787
1615239480000,51669.72,51670.0,51610.0,51614.23,122.577,6329832.33973
1615239420000,51699.19,51699.19,51660.75,51669.1,82.337,4255072.6931
1615239360000,51702.33,51702.33,51690.6,51699.18,40.031,2069501.51083
1615239300000,51711.35,51711.36,51685.79,51702.33,70.573,3648514.47347
1615239240000,51700.01,51720.0,51695.0,51711.36,44.25,2288089.6103
1615239180000,51713.6,51717.77,51691.95,51700.0,45.89,2372551.56312
1615239120000,51706.48,51717.77,51690.73,51713.53,37.209,1923857.93565
1615239060000,51710.75,51713.89,51677.19,51706.47,82.304,4254752.16731
1615239000000,51702.54,51719.07,51680.0,51712.83,98.772,5106130.30907
1615238940000,51693.75,51714.12,51693.32,51702.54,51.032,2638456.03442
1615238880000,51710.85,51719.39,51685.29,51692.12,106.524,5506953.89532
1615238820000,51771.7,51771.7,51710.42,51710.84,56.626,2929164.54437
1615238760000,51760.69,51788.68,51736.38,51771.69,82.3,4259976.21744
1615238700000,51827.84,51847.89,51732.37,51760.7,185.273,9595421.51694
1615238640000,51786.7,51848.4,51750.0,51830.76,242.066,12538544.31192
1615238580000,51701.0,51798.09,51669.01,51786.71,283.322,14656638.67209
1615238520000,51684.99,51702.99,51651.99,51701.0,149.083,7705420.12434
1615238460000,51648.58,51685.0,51590.17,51685.0,388.287,20045356.91692
1615238400000,51679.7,51688.0,51637.59,51648.59,191.269,9882455.04508
1615238340000,51664.1,51704.12,51650.39,51679.71,146.349,7564803.52569
1615238280000,51677.0,51677.0,51604.32,51664.1,295.518,15261688.25122
1615238220000,51705.37,51706.87,51630.83,51676.99,155.395,8028836.71871
1615238160000,51702.5,51731.29,51653.35,51701.04,193.066,9978763.30595
1615238100000,51720.0,51741.54,51695.0,51702.49,108.908,5631537.78918
1615238040000,51748.96,51773.19,51710.17,51720.0,138.005,7139560.73388
1615237980000,51699.99,51748.96,51696.66,51748.96,152.863,7904032.66168
1615237920000,51699.72,51712.85,51681.05,51700.0,223.373,11547446.31455
1615237860000,51679.88,51700.0,51668.43,51699.67,133.774,6914914.54713
1615237800000,51707.58,51717.64,51651.51,51679.89,314.765,16270061.13292
1615237740000,51692.47,51720.0,51641.13,51707.58,273.366,14129624.51491
1615237680000,51687.37,51700.0,51677.1,51692.47,148.131,7657851.39148
1615237620000,51775.0,51777.19,51674.91,51687.17,257.152,13296053.60722
1615237560000,51643.09,51775.0,51563.01,51774.99,640.854,33115386.53592
1615237500000,51800.0,51800.36,51636.48,51643.08,654.229,33835014.89027
1615237440000,51887.61,51888.06,51800.0,51800.01,181.381,9400271.28457
1615237380000,51960.0,51960.0,51823.72,51887.61,211.811,10988899.62578
1615237320000,51902.86,51960.0,51894.79,51960.0,168.956,8774504.84332
1615237260000,51875.81,51905.0,51823.58,51903.2,309.854,16068997.04744
1615237200000,51821.67,51895.0,51815.73,51875.81,227.331,11790920.80789
1615237140000,51832.05,51838.38,51778.32,51821.3,168.698,8740220.90906
1615237080000,51838.87,51849.27,51803.91,51831.76,89.449,4635599.20333
1615237020000,51806.69,51877.28,51805.72,51838.87,199.526,10344024.8939
1615236960000,51840.0,51850.0,51784.46,51806.69,212.202,10995929.05656
1615236900000,51677.9,51840.0,51677.78,51840.0,367.26,19011875.97816
1615236840000,51815.86,51853.99,51669.28,51671.23,667.761,34560958.60335
1615236780000,51864.33,51864.99,51792.74,51815.86,289.618,15008809.42122
1615236720000,51931.66,51948.99,51824.25,51863.33,234.603,12171844.97161
1615236660000,51970.5,52000.0,51918.74,51931.04,219.992,11429476.41787
1615236600000,51918.1,52120.0,51918.1,51970.5,1201.96,62529342.0675
1615236540000,51923.36,51936.24,51857.0,51918.1,128.575,6671986.89366
1615236480000,51852.78,51953.6,51845.89,51923.37,273.256,14184819.5795
1615236420000,51853.03,51855.21,51773.7,51855.21,211.629,10965835.54882
1615236360000,51927.0,51931.76,51749.51,51853.02,634.226,32868167.36454
1615236300000,51955.81,51985.0,51857.35,51927.34,466.47,24220770.94763
1615236240000,51933.99,51988.88,51909.41,51955.69,873.51,45381911.94611
1615236180000,51844.99,51945.36,51750.0,51933.99,525.154,27226865.80131
1615236120000,51791.58,51848.99,51789.07,51845.0,530.998,27515425.5966
1615236060000,51711.12,51792.09,51711.12,51791.57,250.602,12972207.91094
1615236000000,51692.9,51773.26,51682.71,51711.12,415.267,21480425.0649
1615235940000,51630.39,51713.39,51620.71,51692.86,480.736,24844576.7111
1615235880000,51590.82,51637.32,51575.31,51636.14,155.936,8048368.94541
1615235820000,51585.56,51603.33,51540.0,51590.95,156.559,8074925.00258
1615235760000,51577.58,51597.86,51503.88,51585.66,263.449,13580898.70896
1615235700000,51574.99,51695.0,51461.25,51581.56,1165.391,60113563.77624
1615235640000,51631.28,51636.79,51561.01,51575.0,255.016,13157176.95195
1615235580000,51616.43,51669.61,51560.02,51631.28,361.502,18662512.36493
1615235520000,51574.31,51619.89,51574.0,51619.15,202.789,10462497.99885
1615235460000,51593.32,51598.49,51543.76,51574.3,266.062,13720524.27593
1615235400000,51520.27,51600.0,51520.27,51594.4,499.895,25777638.16026
1615235340000,51473.32,51535.0,51462.21,51520.26,272.758,14047468.53316
1615235280000,51472.75,51504.14,51456.79,51473.59,223.891,11526251.04244
1615235220000,51484.32,51508.17,51467.51,51471.65,93.341,4805762.35244
1615235160000,51515.82,51528.99,51480.44,51484.31,105.506,5434554.87852
1615235100000,51480.78,51538.43,51480.78,51515.83,165.812,8543396.39568
1615235040000,51460.0,51514.6,51456.78,51482.34,145.2,7476084.5652
1615234980000,51462.69,51475.96,51441.14,51460.01,80.71,4153468.04709
1615234920000,51415.99,51478.69,51415.99,51462.69,122.139,6284937.00515
1615234860000,51427.45,51439.21,51388.24,51415.99,145.094,7460548.27057
1615234800000,51366.07,51429.61,51354.11,51428.86,138.97,7141693.38801
1615234740000,51350.0,51418.22,51350.0,51366.07,241.746,12423038.45421
1615234680000,51400.01,51408.51,51345.0,51350.0,140.132,7197672.67097
1615234620000,51378.25,51418.52,51366.64,51400.01,115.078,5914168.18509
1615234560000,51385.54,51413.63,51366.0,51378.25,106.632,5479698.0213
1615234500000,51412.04,51414.22,51375.75,51385.45,94.925,4878020.85715
1615234440000,51344.7,51431.66,51336.0,51415.42,341.147,17529229.82139
1615234380000,51366.19,51374.96,51338.43,51344.7,156.58,8041371.59793
1615234320000,51370.07,51385.17,51362.22,51366.19,93.832,4820413.23432
1615234260000,51396.06,51418.28,51370.0,51370.07,140.734,7232388.67513
1615234200000,51454.23,51457.87,51387.88,51396.72,97.924,5035145.74553
1615234140000,51474.38,51474.79,51427.82,51451.88,155.508,8002046.55733
1615234080000,51433.02,51486.82,51430.18,51481.39,145.844,7504385.42334
1615234020000,51433.0,51476.69,51409.55,51430.44,190.971,9824383.35779
1615233960000,51401.89,51433.0,51392.65,51432.99,123.884,6369345.5493
1615233900000,51379.32,51415.25,51378.91,51401.9,110.25,5666708.38081
1615233840000,51369.86,51384.52,51332.71,51377.68,213.319,10955944.28456
1615233780000,51354.75,51379.99,51350.81,51369.86,114.631,5887899.02506
1615233720000,51415.2,51416.42,51337.83,51354.74,197.298,10135713.48489
1615233660000,51330.01,51415.2,51301.0,51415.2,203.37,10439663.78277
1615233600000,51372.12,51444.08,51330.0,51330.0,323.945,16650240.61552
1615233540000,51356.04,51382.53,51350.0,51370.07,100.339,5154373.47313
1615233480000,51381.1,51409.63,51352.88,51357.64,102.432,5263509.3924
1615233420000,51380.91,51391.74,51352.75,51381.24,99.218,5097512.23074
1615233360000,51318.01,51415.2,51318.0,51376.89,312.698,16064776.05856
1615233300000,51398.42,51398.42,51310.0,51320.36,246.652,12663199.97018
1615233240000,51364.82,51430.56,51364.81,51400.0,119.388,6136644.45972
1615233180000,51381.5,51409.99,51333.0,51362.68,315.177,16190919.76907
1615233120000,51426.88,51426.88,51375.12,51381.51,199.591,10258607.37772
1615233060000,51453.59,51493.36,51387.18,51426.87,374.774,19276913.52363
1615233000000,51498.61,51514.4,51452.24,51453.6,118.859,6119841.37859
1615232940000,51478.65,51510.37,51450.0,51498.61,139.061,7158919.44143
1615232880000,51514.93,51548.87,51470.0,51476.97,211.922,10916316.04139
1615232820000,51485.99,51550.0,51479.87,51514.94,423.48,21815590.10561
1615232760000,51464.89,51511.21,51456.82,51486.0,292.942,15081714.43495
1615232700000,51391.39,51470.71,51370.76,51464.9,472.636,24304170.83464
1615232640000,51422.15,51426.32,51382.0,51391.4,135.823,6981933.16482
1615232580000,51495.73,51495.74,51382.56,51422.07,300.046,15431973.42027
1615232520000,51408.56,51500.0,51404.38,51495.74,314.963,16207376.50881
1615232460000,51367.48,51473.46,51366.24,51408.56,433.379,22285980.78286
1615232400000,51310.44,51387.19,51310.43,51366.7,279.483,14352367.46559
1615232340000,51326.13,51359.76,51293.25,51312.46,149.353,7666155.39636
1615232280000,51350.0,51358.82,51323.02,51323.02,85.574,4393525.69565
1615232220000,51346.28,51359.76,51305.81,51350.0,119.819,6150975.99926
1615232160000,51371.0,51372.8,51277.23,51346.13,242.896,12467340.21792
1615232100000,51388.04,51408.94,51362.22,51371.01,272.912,14022843.28781
1615232040000,51450.0,51480.0,51371.91,51388.04,474.607,24410411.74581
1615231980000,51381.95,51450.0,51340.59,51449.99,569.773,29288791.12802
1615231920000,51336.99,51394.37,51323.31,51381.93,387.562,19907320.84633
1615231860000,51232.55,51389.0,51166.93,51337.0,818.77,41989112.23242
1615231800000,51035.62,51248.75,51035.61,51230.74,733.147,37493823.07984
1615231740000,50965.0,51040.0,50961.11,51033.29,93.503,4767579.52568
1615231680000,50999.99,50999.99,50962.0,50964.99,29.66,1511838.15653
1615231620000,51031.06,51050.35,50978.77,51000.0,178.584,9113310.09708
1615231560000,50995.55,51042.37,50980.61,51031.05,91.555,4671241.31111
1615231500000,50960.01,50997.59,50950.95,50995.55,84.138,4288415.01179
1615231440000,50936.79,50969.64,50936.79,50960.0,80.205,4087035.95601
1615231380000,50960.0,50983.31,50929.21,50936.79,129.605,6603676.51714
1615231320000,50992.93,51015.08,50960.0,50960.01,58.548,2985714.05322
1615231260000,51003.89,51020.82,50977.0,50992.94,143.028,7294076.83004
1615231200000,51053.67,51065.02,51002.76,51003.89,132.788,6775916.22801
1615231140000,50980.4,51067.71,50980.39,51053.67,301.156,15371203.20577
1615231080000,50998.22,51021.77,50950.68,50980.4,183.201,9339973.77801
1615231020000,51043.44,51044.7,50996.42,50998.22,90.202,4601540.58947
1615230960000,51095.7,51095.71,51020.0,51043.43,175.15,8941496.08048
1615230900000,51055.01,51099.22,51055.0,51095.7,121.716,6216620.74023
1615230840000,51027.02,51070.0,51009.26,51055.0,129.415,6605819.98765
1615230780000,50996.64,51044.64,50996.64,51027.03,364.781,18609975.7571
1615230720000,50957.37,51000.0,50955.3,50996.64,106.803,5445365.69776
1615230660000,50911.16,50960.0,50911.16,50957.37,39.096,1991650.95629
1615230600000,50941.22,50941.61,50890.02,50911.15,28.705,1461449.1149
1615230540000,50937.34,50968.0,50933.15,50943.73,75.993,3871963.1596
1615230480000,50915.34,50950.0,50915.33,50936.85,33.501,1706467.28732
1615230420000,50888.14,50950.0,50881.0,50915.34,54.663,2783300.67002
1615230360000,50891.94,50891.94,50847.06,50888.14,71.637,3644019.8822
1615230300000,50938.67,50946.13,50863.02,50893.14,89.003,4530192.42274
1615230240000,50952.42,50967.9,50923.49,50938.65,65.512,3337756.13957
1615230180000,50957.47,50979.5,50942.04,50952.43,81.765,4166789.58206
1615230120000,50904.8,50969.08,50904.79,50957.47,106.286,5414396.03209
1615230060000,50913.14,50943.81,50885.65,50904.8,94.271,4800367.92705
1615230000000,50872.14,50923.21,50855.35,50913.15,75.327,3832957.3192
1615229940000,50852.55,50872.64,50851.38,50872.14,81.796,4160602.71991
1615229880000,50842.06,50856.15,50840.0,50852.56,104.04,5290164.79089
1615229820000,50849.31,50849.73,50834.3,50842.06,85.99,4372132.5196
1615229760000,50857.28,50857.28,50831.92,50849.31,103.433,5259172.86778
1615229700000,50849.41,50857.29,50812.0,50857.28,208.721,10612060.1349
1615229640000,50851.82,50857.1,50821.01,50849.41,246.421,12528636.45662
1615229580000,50843.93,50860.31,50830.0,50851.81,183.315,9320567.64513
1615229520000,50885.15,50891.38,50837.0,50843.93,56.923,2895517.35984
1615229460000,50850.01,50893.95,50850.0,50885.9,50.244,2556301.43903
1615229400000,50859.68,50883.97,50840.0,50851.21,69.287,3524300.74831
1615229340000,50890.91,50916.15,50830.81,50859.69,211.234,10744341.99521
1615229280000,50880.43,50920.79,50876.38,50890.91,85.893,4371872.13936
1615229220000,50857.89,50881.17,50845.88,50880.44,57.921,2946058.17319
1615229160000,50809.0,50865.47,50800.03,50857.9,127.346,6473584.97926
1615229100000,50854.52,50898.52,50797.4,50809.0,300.689,15285821.43665
1615229040000,50849.07,50863.0,50835.37,50854.52,78.669,4000222.99458
1615228980000,50844.34,50865.63,50838.15,50849.07,71.378,3629488.23822
1615228920000,50837.99,50867.3,50827.41,50844.35,205.733,10460746.12426
1615228860000,50871.01,50871.02,50817.96,50838.0,194.33,9880716.46529
1615228800000,50882.74,50907.9,50868.67,50871.02,51.026,2596736.99012
1615228740000,50887.26,50903.91,50871.45,50882.74,92.912,4727723.27131
1615228680000,50910.01,50927.06,50873.01,50887.26,98.808,5029025.55206
1615228620000,50949.99,50959.14,50910.0,50910.0,66.002,3361556.12391
1615228560000,50977.78,50980.08,50942.23,50949.99,48.909,2492438.56306
1615228500000,50953.43,50988.0,50949.54,50977.78,42.201,2150629.53693
1615228440000,50931.73,50978.39,50931.73,50955.79,60.821,3099283.30621
1615228380000,50935.68,50965.85,50930.0,50931.73,39.28,2000994.11815
1615228320000,50933.0,50968.98,50932.99,50935.67,51.256,2611711.32412
1615228260000,50971.08,50984.7,50931.0,50933.0,97.248,4955163.47602
1615228200000,51001.08,51039.23,50970.0,50971.35,74.883,3820042.89294
1615228140000,50992.34,51010.37,50974.45,51001.08,65.58,3344072.07762
1615228080000,50987.35,50998.18,50970.36,50985.44,66.006,3365276.88075
1615228020000,50983.77,51040.01,50980.0,50987.35,206.69,10542602.10744
1615227960000,50967.06,51021.93,50967.06,50983.77,103.7,5288999.5592
1615227900000,51037.78,51040.24,50957.9,50967.05,163.276,8326793.42683
1615227840000,51030.77,51072.0,51021.72,51035.6,86.062,4393401.54974
1615227780000,51062.28,51095.03,51027.9,51030.77,76.438,3902610.29539
1615227720000,51038.78,51072.08,51024.59,51062.28,243.107,12409381.79606
1615227660000,51060.0,51085.68,51036.07,51038.77,100.784,5145723.98479
1615227600000,51090.05,51090.06,51048.57,51060.01,147.662,7540925.43016
1615227540000,51092.94,51132.43,51061.89,51090.05,351.389,17956255.94087
1615227480000,51025.82,51100.88,51018.18,51095.74,213.062,10878703.21755
1615227420000,50985.0,51041.34,50965.3,51025.89,212.589,10843837.35479
1615227360000,50906.85,51000.0,50906.85,50984.81,458.135,23350775.54119
1615227300000,50884.15,50923.16,50870.5,50906.86,39.29,1999680.19824
1615227240000,50908.02,50915.69,50872.01,50884.15,64.111,3262677.96743
1615227180000,50916.86,50945.54,50900.2,50904.0,62.578,3186583.52223
1615227120000,50903.99,50937.53,50863.53,50919.79,262.744,13374501.12182
1615227060000,50860.0,50904.0,50860.0,50904.0,55.28,2812691.23105
1615227000000,50831.24,50887.99,50831.24,50860.01,50.312,2559233.99118
1615226940000,50830.88,50860.0,50830.88,50831.24,37.38,1900567.84305
1615226880000,50835.0,50862.59,50825.0,50830.89,33.927,1724643.11831
1615226820000,50847.74,50869.18,50838.67,50838.67,27.808,1414319.59997
1615226760000,50816.01,50875.02,50809.09,50850.0,84.623,4302581.39806
1615226700000,50831.15,50874.09,50809.09,50816.02,118.218,6010211.25007
1615226640000,50864.39,50867.0,50830.04,50831.16,59.768,3039398.76858
1615226580000,50879.22,50900.0,50859.29,50864.38,45.525,2316384.04263
1615226520000,50904.49,50909.97,50867.57,50879.22,66.68,3393262.21551
1615226460000,50968.76,50970.68,50899.01,50904.5,166.383,8473807.09312
